Dia,NORTE,CENTRO,SUL
2023-05-13,16.85346031188965,17.876258850097656,17.092571258544922
2023-05-14,16.772506713867188,17.518585205078125,16.97588348388672
2023-05-15,17.130821228027344,17.760784149169922,17.305522918701172
2023-05-16,16.742706298828125,17.197263717651367,16.78900718688965
2023-05-17,18.200637817382812,18.825368881225586,18.429784774780273
2023-05-18,16.5658016204834,17.1655330657959,16.986995697021484
2023-05-19,17.68189239501953,18.63273811340332,18.184547424316406
2023-05-20,19.29861831665039,20.394372940063477,19.82779884338379
2023-05-21,18.299907684326172,19.090538024902344,18.570497512817383
2023-05-22,19.479736328125,20.45314598083496,19.850448608398438
2023-05-23,20.294269561767578,20.758466720581055,20.523365020751953
2023-05-24,20.6236629486084,21.080753326416016,20.64608383178711
2023-05-25,20.838403701782227,21.52837371826172,20.929594039916992
2023-05-26,22.055727005004883,22.877614974975586,22.11406707763672
2023-05-27,22.136022567749023,22.898086547851562,22.184494018554688
2023-05-28,19.405542373657227,19.95392417907715,19.45329475402832
2023-05-29,16.537670135498047,17.28156280517578,16.48836326599121
2023-05-30,17.212087631225586,17.90736198425293,17.183080673217773
2023-05-31,18.862890243530273,19.53141975402832,18.904844284057617
2023-06-01,17.58745002746582,18.018152236938477,17.622575759887695
2023-06-02,17.464157104492188,17.99134063720703,17.620758056640625
2023-06-03,17.93044090270996,18.70075225830078,18.244237899780273
2023-06-04,18.309247970581055,19.402568817138672,18.8941650390625
2023-06-05,17.710020065307617,18.196950912475586,17.770000457763672
2023-06-06,19.255348205566406,20.073265075683594,19.448558807373047
2023-06-07,19.485172271728516,20.282285690307617,19.722164154052734
2023-06-08,18.09416961669922,18.46510124206543,18.319231033325195
2023-06-09,19.780134201049805,20.82010269165039,20.26005744934082
2023-06-10,20.29709815979004,20.81191062927246,20.541715621948242
2023-06-11,20.123613357543945,21.505733489990234,20.707735061645508
2023-06-12,14.548162460327148,14.810250282287598,14.404524803161621
2023-06-13,12.800228118896484,13.646835327148438,13.021669387817383
2023-06-14,14.528299331665039,14.785296440124512,14.508318901062012
2023-06-15,17.118751525878906,17.35524559020996,17.1387996673584
2023-06-16,18.494173049926758,19.57749366760254,18.716814041137695
2023-06-17,15.881011962890625,16.5234375,15.883010864257812
2023-06-18,13.840261459350586,14.806268692016602,13.993331909179688
2023-06-19,11.664098739624023,12.322134971618652,11.81325912475586
2023-06-20,15.502256393432617,16.278562545776367,15.793931007385254
2023-06-21,15.967397689819336,17.14932632446289,16.471921920776367
2023-06-22,18.40041160583496,19.126815795898438,18.62602996826172
2023-06-23,18.525354385375977,18.996732711791992,18.5488338470459
2023-06-24,20.218883514404297,20.960145950317383,20.572959899902344
2023-06-25,22.10800552368164,22.932861328125,22.558032989501953
2023-06-26,21.030433654785156,21.452796936035156,21.23070526123047
2023-06-27,21.30229949951172,22.27969741821289,21.83778953552246
2023-06-28,21.45177459716797,22.60495376586914,21.95310401916504
2023-06-29,17.181203842163086,17.74250602722168,17.115102767944336
2023-06-30,15.830924987792969,16.50708770751953,15.892024993896484
2023-07-01,17.32448387145996,17.80313491821289,17.366615295410156
2023-07-02,16.850587844848633,17.232500076293945,16.828826904296875
2023-07-03,17.645341873168945,18.321544647216797,17.711544036865234
2023-07-04,18.166128158569336,18.74602508544922,18.1038875579834
2023-07-05,16.93130874633789,17.716548919677734,17.19945526123047
2023-07-06,18.587749481201172,19.23520278930664,18.939617156982422
2023-07-07,19.53073501586914,20.335437774658203,19.92243003845215
2023-07-08,19.23035430908203,19.677265167236328,19.254650115966797
2023-07-09,17.96139907836914,18.534008026123047,17.82689666748047
2023-07-10,18.714750289916992,19.109102249145508,18.753808975219727
2023-07-11,17.7017765045166,18.00096893310547,17.79886817932129
2023-07-12,18.33094596862793,18.536062240600586,18.372587203979492
2023-07-13,19.63728141784668,20.37952423095703,19.823461532592773
2023-07-14,15.208993911743164,15.855338096618652,15.45051383972168
2023-07-15,14.224438667297363,14.873558044433594,14.541762351989746
2023-07-16,15.809700012207031,16.32457160949707,16.012319564819336
2023-07-17,15.500446319580078,15.91132640838623,15.540684700012207
2023-07-18,12.795890808105469,13.337517738342285,12.937810897827148
2023-07-19,14.320655822753906,15.202951431274414,14.660238265991211
2023-07-20,15.857694625854492,16.328725814819336,16.009971618652344
2023-07-21,18.483592987060547,18.955829620361328,18.657745361328125
2023-07-22,19.61604881286621,20.227806091308594,19.816625595092773
2023-07-23,20.662607192993164,21.305917739868164,21.003217697143555
2023-07-24,19.765199661254883,20.207796096801758,20.02539825439453
2023-07-25,20.115659713745117,20.536556243896484,20.287498474121094
2023-07-26,20.347501754760742,20.820518493652344,20.451541900634766
2023-07-27,18.67555809020996,19.206645965576172,18.85934829711914
2023-07-28,16.115158081054688,16.740100860595703,16.21498680114746
2023-07-29,14.801137924194336,15.491569519042969,14.79398250579834
2023-07-30,14.118334770202637,15.050274848937988,14.649975776672363
2023-07-31,16.496505737304688,17.452993392944336,17.026613235473633
2023-08-01,17.116546630859375,17.612707138061523,17.376373291015625
2023-08-02,18.914104461669922,19.36541175842285,19.399412155151367
2023-08-03,18.845808029174805,18.798236846923828,18.940441131591797
2023-08-04,20.6114501953125,21.19627571105957,20.87200927734375
2023-08-05,20.176265716552734,20.807479858398438,20.529197692871094
2023-08-06,20.36858367919922,20.51544189453125,20.356847763061523
2023-08-07,20.537879943847656,20.75786781311035,20.709943771362305
2023-08-08,16.882415771484375,17.088958740234375,16.750112533569336
2023-08-09,16.440866470336914,16.741060256958008,16.457279205322266
2023-08-10,18.660329818725586,18.926372528076172,18.678247451782227
2023-08-11,20.415842056274414,21.007665634155273,20.625295639038086
2023-08-12,18.059511184692383,18.17020034790039,18.13067054748535
2023-08-13,14.266412734985352,14.48832893371582,14.127883911132812
2023-08-14,14.866398811340332,15.257784843444824,14.89266586303711
2023-08-15,17.512422561645508,18.031272888183594,17.699888229370117
2023-08-16,19.805347442626953,20.39651107788086,20.025590896606445
2023-08-17,21.400300979614258,21.729412078857422,21.529870986938477
2023-08-18,22.409475326538086,22.87095832824707,22.691198348999023
2023-08-19,18.864078521728516,18.803224563598633,18.655231475830078
2023-08-20,17.895545959472656,18.259531021118164,17.868362426757812
2023-08-21,19.444421768188477,19.706398010253906,19.464599609375
2023-08-22,19.107709884643555,19.325044631958008,19.16153907775879
2023-08-23,23.330516815185547,23.84616470336914,23.607797622680664
2023-08-24,21.45825958251953,21.244853973388672,21.182294845581055
2023-08-25,14.702841758728027,14.893658638000488,14.60476303100586
2023-08-26,14.998712539672852,15.589388847351074,15.1480073928833
2023-08-27,13.531099319458008,14.182581901550293,13.752382278442383
2023-08-28,12.87858772277832,13.25804328918457,12.907205581665039
2023-08-29,13.419512748718262,13.355756759643555,13.071629524230957
2023-08-30,17.427547454833984,17.57362937927246,17.409183502197266
2023-08-31,19.3598575592041,19.621784210205078,19.294809341430664
2023-09-01,18.371061325073242,18.60108757019043,18.307498931884766
2023-09-02,18.3587589263916,18.669322967529297,18.44647216796875
